,Tag,Frequency
223,genius,50
224,rockabilly,50
225,classics,50
226,pretty,50
227,RockPop,49
228,friendsofthekingofrummelpop,49
229,french,49
230,fH Projex,49
231,ethereal,49
232,sing along,49
233,Sentimental,49
234,slow jams,49
235,indie folk,49
236,UK top 40,48
237,other,47
238,a subtle use of vocal harmony,46
239,night,46
240,alternative metal,46
241,funny,46
242,top artists,46
243,gute laune,45
244,Psychedelic Rock,45
245,1980s,45
246,england,45
247,legend,45
248,intense,45
249,classic soul,44
250,good song,44
251,powerful,44
252,60's,44
253,power pop,43
254,swedish,43
255,malloy2000 playlist - top songs - classical to metal,43
256,political,43
257,2005,43
258,diva,43
259,brit pop,43
260,names,42
261,Gothic Metal,42
262,quiet storm,42
263,pop punk,42
264,brit rock,42
265,Garage Rock,42
266,extensive vamping,41
267,best songs of the 00s,41
268,Progressive,41
269,annymix,41
270,rockin,41
271,deutsch,41
272,lyrics,41
273,Alt-country,41
274,girl power,40
275,soothing,40
276,2006,40
277,piano rock,40
278,industrial,40
279,Soundtrack Of My Life,40
280,Brems Tagg radio,40
281,quirky,40
282,Gothic Rock,40
283,minor key tonality,40
284,1,39
285,irish,39
286,1970s,39
287,goth,39
288,attitude,39
289,2003,39
290,aitch,39
291,slgdmbestof,39
292,Masterpiece,39
293,interesting,39
294,trip hop,39
295,bass,38
296,Progressive metal,38
297,Neo Soul,38
298,glam rock,38
299,trippy,37
300,Scottish,37
301,Fusion,37
302,positive,37
303,symphonic metal,37
304,tantotempotaste,37
305,addictive,36
306,title is a full sentence,36
307,great songs,36
308,20th Century,36
309,vocalization,36
310,good music,36
311,alternative pop,35
312,Like,35
313,dance-pop,35
314,italian,35
315,indietronica,35
316,sixties,35
317,slgdm,35
318,morning,35
319,World Music,35
320,hardcore,35
321,british rock,35
322,acid jazz,35
323,depressing,35
324,moody,35
325,yeah,34
326,favorite song,34
327,best song ever,34
328,Rock  Roll,34
329,popular,34
330,High School,34
331,soul tag,34
332,2002,33
333,Soundtracks,33
334,70's,33
335,powerpop,33
336,strings,33
337,dream pop,33
338,work,33
339,handclaps,33
340,dramatic,33
341,billboard number ones,33
342,Britrock,33
343,Southern Rock,33
344,Makes Me Smile,33
345,latino,33
346,Lo-Fi,33
347,Rolling Stone 500 Greatest Songs of All Time,32
348,2004,32
349,Foxy Lady,32
350,dance pop,32
351,angry,32
352,I like,32
353,all time favorites,32
354,synth,32
355,chilled,32
356,winter,32
357,country rock,32
358,favouritestreamable,32
359,loved tracks,32
360,australian,32
361,blues-rock,31
362,Classical,31
363,Acoustic Rock,31
364,hiphop,31
365,golden oldies,31
366,Adult Alternative,31
367,2giveme5,31
368,peaceful,31
369,melodic metal,31
370,80s Pop,31
371,NYC,31
372,4,31
373,new age,31
374,teen pop,31
375,art rock,31
376,linedance,30
377,songwriter,30
378,Nu Metal,30
379,eighties,30
380,gh 3,30
381,latin pop,30
382,garage,30
383,heavy,30
384,quiet,30
385,vocal trance,30
386,personal favourites,29
387,5,29
388,super,29
389,freedom,29
390,drums,29
391,electro-pop,29
392,new york,29
393,Pop Life,29
394,lovesongs,29
395,Great Lyricists,29
396,good shit,29
397,ska,29
398,chanson,29
399,Emotional Adult Rock,28
400,Brit,28
401,late night,28
402,Power metal,28
403,i feel good,28
404,stonesoup,28
405,audioase,28
406,rock ballad,28
407,2001,28
408,eddie,28
409,ik ben,27
410,canada,27
411,Dream,27
412,out of our heads,27
413,to classify,27
414,Jills Station,27
415,repetitive melodic phrasing,27
416,pop music tag,27
417,leapsandbounds favorite songs,27
418,check out,27
419,de todo mio favoritos,27
420,catchy as hell,27
421,Sommer,27
422,1950s,27
423,scandinavian,27
424,light,26
425,heartbreak,26
426,sunny,26
427,british invasion,26
428,web-found,26
429,music,26
430,Sleep,26
431,musicspirit,26
432,a vocal-centric aesthetic,26
433,mild rhythmic syncopation,26
434,christian,26
435,darkwave,26
436,Black,26
437,san francisco,26
438,yes,26
439,beautiful voices,26
440,great voice,25
441,Radio,25
442,2000,25
443,relaxed,25
444,romantic tension,25
445,Noah Eatons All-Time Favorite Songs,25
446,wow,25
447,old favorites,25
448,solx,25
449,top 2000,24
450,ok,24
451,jo,24
452,slowjamz,24
453,hypnotic,24
454,modern rock,24
455,bouncy,24
456,fon,24
457,crowe,24
458,most loved,24
459,sleek,24
460,celtic,24
461,brain2brain,24
462,favourite tracks,24
463,i love it,24
464,kot,24
465,best songs of the 80s,24
466,singer,24
467,mixed acoustic and electric instrumentation,24
468,heart,24
469,me,23
470,life,23
471,loneliness after dusk,23
472,chick rock,23
473,hits,23
474,Power ballad,23
475,makes me happy,23
476,women,23
477,Post punk,23
478,eurodance,23
479,driving music,23
480,60s Gold,23
481,acoustic rhythm guitars,23
482,album rock,23
483,Playful,23
484,blue,23
485,2010,23
486,Rolling Stones Top 500 Songs of All Time,23
487,60s pop,23
488,essentials,23
489,gorgeous,23
490,bluesy,23
491,Rainy Day,23
492,Favorite Bands,23
493,post-grunge,23
494,download,22
495,albums I own,22
496,like it,22
497,danceable,22
498,guitar virtuoso,22
499,clapping,22
500,All time favorite,22
501,rhythum and blues tag,22
502,death metal,22
503,80s rock,22
504,I love this song,22
505,us,22
506,screamo,22
507,90s Rock,22
508,Workout,22
509,leapsandloved,22
510,inspirational,22
511,damned good,22
512,acoustic guitar,22
513,quarkzangsun v1,22
514,singalong,21
515,blingtacular,21
516,lammis,21
517,one hit wonder,21
518,fhEasy,21
519,Electro Pop,21
520,mood music,21
521,emotive,21
522,post-rock,21
523,DJPMan-loved-tracks,21
524,makes me cry,21
525,Awesome Guitar Jams,21
526,West Coast swing,21
527,Reflective,21
528,1997,21
529,fhNotBad,21
530,50's,21
531,my soundtrack,21
532,basic rock song structures,21
533,america,21
534,f,21
535,power,21
536,Romantica,21
537,on repeat,21
538,singer-songwriters,21
539,Voice,21
540,performed on top of the pops,21
541,at ease,21
542,beat,21
543,anthem,21
544,Basically Bass,21
545,Passionate,21
546,romance,21
547,brazilian,21
548,1964,20
549,Vocal Music,20
550,sad songs,20
551,easyrock,20
552,dance rock,20
553,heartache,20
554,real,20
555,metro downtempo,20
556,twee,20
557,new romantic,20
558,Girl,20
559,pop singles,20
560,Chills,20
561,geil,20
562,lacrimaindarkness,20
563,weird,20
564,ost,20
565,Perfection,20
566,lol,20
567,top,20
568,gittis,20
569,3,20
570,You and Me,20
571,good mood,20
572,melodic rock,20
573,folkrock,20
574,mid,20
575,electric guitar riffs,20
576,crooners,20
577,glam,20
578,timeless,20
579,1979,20
580,good songs,20
581,Heartbreaking,20
582,singersongwriter,20
583,divas,19
584,the singles,19
585,favorit,19
586,hair metal,19
587,london,19
588,over 5 minutes long,19
589,I Like It,19
590,shoegaze,19
591,warm,19
592,1999,19
593,chaser i,19
594,a long red glare,19
595,sunday morning,19
596,all time faves,19
597,best of 2008,19
598,soul and rnb classics,19
599,gh fgh,19
600,1984,19
601,inspiring,19
602,Excellent tune,19
603,special,19
604,remix,19
605,chanson francaise,19
606,-4,19
607,Deutschrock,19
608,dancehall,19
609,best of 2009,19
610,-fenol,19
611,favoritas,19
612,party music,19
613,maschio,19
614,my essential songs,18
615,breakup,18
616,number one hits,18
617,1995,18
618,90s Rnb,18
619,nu jazz,18
620,best songs of the 70s,18
621,Symphonic Rock,18
622,pozytywne wibracje,18
623,underrated,18
624,maschi,18
625,Voci maschili,18
626,312472,18
627,4 Star,18
628,cover songs,18
629,AM Gold,18
630,Standards,18
631,weallgetold,18
632,wistful,18
633,girls,18
634,sunday,18
635,Classic Blues,18
636,rock top,18
637,70s Blockbusters,18
638,crazy,18
639,Sweden,18
640,voce maschile,18
641,Slow Rock,18
642,melodic songwriting,18
643,best songs of the 60s,18
644,poetic,18
645,rex ferric faves,18
646,violin,18
647,roots,18
648,Girl Groups,17
649,newbest,17
650,usa hot 100 number one hit,17
651,rain,17
652,road trip,17
653,britannique,17
654,doom metal,17
655,longing,17
656,france,17
657,feelings,17
658,northern soul,17
659,cooper was here,17
660,SUN,17
661,classic metal,17
662,quarkzangsun,17
663,misc,17
664,songs i love,17
665,favorite tracks,17
666,freakey stylish,17
667,leapsandfavnolove,17
668,Aussie,17
669,Post-punk revival,17
670,critically acclaimed song,17
671,germany,17
672,cover song,17
673,hit,17
674,childhood,17
675,laid back,17
676,My Favourites,17
677,3 stars,17
678,want to see live,17
679,Playlist,17
680,Toth,17
681,Guitar Hero,17
682,r'n'b,17
683,Tag,17
684,hippie,17
685,Beelloved,17
686,songs that i will still be listening to in a billion years,17
687,european,17
688,80s soul,17
689,sing,16
690,country pop,16
691,marco78trains favorite songs,16
692,old,16
693,electric rock instrumentation,16
694,synth-pop,16
695,lovesong,16
696,modern country,16
697,90's,16
698,Glam Metal,16
699,breakbeat,16
700,trumpet,16
701,altparty,16
702,131,16
703,My Country,16
704,jamaica,16
705,audioeric-fm,16
706,dancing,16
707,clean,16
708,Pop Music,16
709,lush,16
710,personal,16
711,MOONH8SUN,16
712,excellent,16
713,Tyler Adam,16
714,christian rock,16
715,gotanygoodmusic,16
716,finnish,16
717,Favorite songs ever,16
718,oldie,16
719,1972,16
720,Smooth Soul,16
721,wedding,16
722,essential,16
723,rock-protopunk,16
724,organ,16
725,Pop-punk,16
726,wake up,16
727,-favorites-,16
728,nu soul,16
729,francais,16
730,Bossa Nova,16
731,italiana,16
732,Feel Good Music,16
733,groove based composition,16
734,rocknroll,16
735,I could listen to this song forever,16
736,Pop/Rock,16
737,ladies,16
738,leapsandbounds CDCollection,16
739,drugs,16
740,wonderful,16
741,song noir,16
742,opera,16
743,heard on last-fm,16
744,5 Star,16
745,temazo,16
746,90s pop,16
747,Jakes Station,16
748,famisa,15
749,3 star,15
750,everbest,15
751,girl group,15
752,FH referral,15
753,123 drippy sappy,15
754,my favorite songs,15
755,laptop,15
756,best of 2007,15
757,fast,15
758,favourite artists,15
759,slordig,15
760,seattle,15
761,vocalist,15
762,dub,15
763,Melodic Death Metal,15
764,f singer-songwriter,15
765,Spanish Rock,15
766,italia,15
767,bestallof,15
768,my favourite songs,15
769,musical,15
770,special to me songs,15
771,music for me,15
772,genial,15
773,billboard top 10,15
774,1994,15
775,amazing voice,15
776,symphonic,15
777,songs that you wanna listen to over and over again,15
778,delta blues,15
779,m singer-songwriter,15
780,places,15
781,lieblingslied,15
782,poignant,15
783,70s rock,15
784,avantgarde,15
785,metalcore,15
786,brasil,15
787,rs500,15
788,eclectonia,15
789,One Hit Wonders,15
790,good lyrics,15
791,collection,15
792,10s,15
793,christmas,15
794,harmony,15
795,fantastic,15
796,horns,15
797,coffeehouse,15
798,all of my songs,15
799,intelligent,15
800,Miscellaneous,15
801,alternative pop rock,15
802,industrial metal,15
803,poetry,15
804,songs you must sing along with,15
805,gertski pick,15
806,music for H,15
807,IronMan Picks,15
808,comedy,15
809,My Best Songs,15
810,black music,15
811,Allgemein,15
812,electronica influences,15
813,nix partly,15
814,muka muka,15
815,sing-along,15
816,lyricism,15
817,affirming,15
818,vv,15
819,Sentimental Favorites From The 2000s,15
820,Alternative Folk,15
821,Europop,15
822,kick ass,15
823,radioultra,15
824,adult alternative pop rock,15
825,cheerful,14
826,Loez,14
827,prominent percussion,14
828,death,14
829,a clear focus on recording studio production,14
830,spiritual,14
831,the word you,14
832,Alternative PopRock,14
833,Random,14
834,halftoned singles club,14
835,colorfull,14
836,sonic rock,14
837,ws2010 - 17,14
838,mine,14
839,aitchepic,14
840,aitchchill,14
841,triphop,14
842,duets,14
843,spring,14
844,Jam,14
845,eerie,14
846,cheesy,14
847,cinematic,14
848,lieblingslieder,14
849,4 Stars,14
850,New Orleans,14
851,Old School Slow Jams,14
852,1996,14
853,evening,14
854,tiffburns,14
855,Hard,14
856,magic,14
857,good beat,14
858,silent intensity,14
859,Stoner Rock,14
860,Dancemania,14
861,cold case,14
862,spotify,14
863,doo wop,14
864,cantitor,14
865,1965,14
866,crooner,14
867,Whos Got The Clap,14
868,arena rock,14
869,chicago,14
870,girl band,14
871,Espanol,14
872,beauty,14
873,riot grrrl,14
874,Experimental Rock,14
875,Indietronic,14
876,chill-out,14
877,buy,14
878,post-hardcore,14
879,list-datomm,14
880,stream,14
881,country legends,14
882,Remakes,14
883,scotland,14
884,cool down,14
885,deep,14
886,usa hot dance club play number one hit,14
887,legal drug,14
888,loud,14
889,smile,14
890,Groups,14
891,west coast,14
892,billboard top 20,14
893,spain,14
894,aggressive,14
895,beautiful voice,14
896,bubblegum,13
897,bluegrass,13
898,slow jam,13
899,pearls in stereo,13
900,us number one,13
901,fresh,13
902,heavy rock,13
903,woman,13
904,aitchsonic,13
905,1968,13
906,Electroclash,13
907,black metal,13
908,pop dance,13
909,emocore,13
910,great cover,13
911,favorite trance,13
912,IIIIIIIIII AMAZING TRACK :D IIIIIIIIII,13
913,duo,13
914,first person songs,13
915,luv it,13
916,angst,13
917,brazil,13
918,industrial rock,13
919,1966,13
920,theyre coming to take me away hehee,13
921,harmonies,13
922,1983,13
923,story of my life,13
924,Shakira,13
925,british hard rock,13
926,Fierce,13
927,q3,13
928,jamaican,13
929,duet,13
930,aitchinternational,13
931,Remember,13
932,halloween,13
933,folk pop,13
934,acoustic rhythm piano,13
935,ls,13
936,depression,13
937,beloved,13
938,topfavouritestreamable,13
939,prominent organ,13
940,My 80s,13
941,cheese,13
942,texas,13
943,Hope,13
944,LOVE LOVE LOVE,13
945,surf rock,13
946,saxophone,13
947,hand claps,13
948,relationships,13
949,xynod,13
950,australia,13
951,Yay,13
952,yearning,13
953,friends,13
954,Fave,13
955,Mellow Babes,13
956,Rock en Espanol,13
957,college,13
958,Nu-metal,13
959,Orgasmic,13
960,my top 100,13
961,musicals,13
962,i know all the words to this,13
963,safmacsweeney,13
964,GTA,13
965,gjamr,13
966,alicedday,13
967,remember70,13
968,a,13
969,unique,13
970,silly,13
971,quarkzangsun play,13
972,Guitar Gods,13
973,dance party,13
974,gospel,13
975,love at first sound,13
976,norwegian,13
977,boybands,13
978,I myself am strange and unusual,13
979,Erotic,13
980,slow jams tag,13
981,progressive trance,13
982,-3,13
983,repeat,13
984,mom and pop,12
985,seventies,12
986,Baladas,12
987,usa hot rnb hip hop songs number one hit,12
988,rosis,12
989,video killed the radio star,12
990,OpelMelange,12
991,it is party time,12
992,electro rock,12
993,synthesizer,12
994,uptempo,12
995,repeatrepeatrepeat,12
996,dj,12
997,jazz fusion,12
998,80s hard rock,12
999,New Soul - Hip Hop - Rap,12
1000,All time favourite,12
1001,var,12
1002,listen again,12
1003,roots reggae,12
1004,alinda the lost girl in long stockings: the official soundtrack,12
1005,college rock,12
1006,My favourite,12
1007,Big Band,12
1008,queer,12
1009,transym,12
1010,rjw best 2009,12
1011,early mtv,12
1012,sgn playlist,12
1013,80er,12
1014,uk number one,12
1015,kuschelrock,12
1016,1969,12
1017,60s rock,12
1018,1980,12
1019,Slow dances,12
1020,Southern Soul,12
1021,arsivde,12
1022,I love,12
1023,Official UK Chart Number 1,12
1024,samples,12
1025,All-Time Favorites,12
1026,relaxing mood,12
1027,klasse,12
1028,pows bar,12
1029,beatles,12
1030,finnish metal,12
1031,metallis,12
1032,Lollipop,12
1033,schoen,12
1034,ebm,12
1035,acoustic sonority,12
1036,bestone,12
1037,summer deck,12
1038,Girl Rock,12
1039,dance dance dance,12
1040,one star,12
1041,drinking,12
1042,Funk Tag,12
1043,1987,12
1044,1971,12
1045,crossover,12
1046,Best Songs of the 90s,12
1047,grooves,12
1048,lucipro,12
1049,dutch,12
1050,amayzes loved,12
1051,Latin Rock,12
1052,downbeat,12
1053,my fav girls,12
1054,indie disco,12
1055,midbest,12
1056,kivoja,12
1057,loves it,12
1058,sadness,12
1059,1985,12
1060,love the lyrics,12
1061,sting,12
1062,goodbye,12
1063,depressive,12
1064,test,12
1065,mod,12
1066,speed,12
1067,Leo Lastimosa,12
1068,good times,12
1069,1998,12
1070,1990,12
1071,natillita,12
1072,awesomeness,12
1073,good morning,12
1074,rainy day music,12
1075,1970,12
1076,1993,12
1077,smart,12
1078,Avant-Garde,12
1079,acordes geniales,12
1080,rolig,12
1081,Ladenmusik,12
1082,samba,12
1083,one-word titles,12
1084,lcsilvas,11
1085,Legendary,11
1086,Oldies Tag,11
1087,lugnt06-,11
1088,makes me want to dance,11
1089,double-ender 10,11
1090,uk singles chart number one hit,11
1091,favorite by this group,11
1092,us top 40,11
1093,New Wave and Eighties,11
1094,americain,11
1095,sound storm,11
1096,electric rhythm guitars,11
1097,banjo,11
1098,fotomotor,11
1099,Wonderful Women,11
1100,relaxation,11
1101,noise,11
1102,Love this song,11
1103,autumn,11
1104,alternative top,11
1105,1963,11
1106,hypermusic,11
1107,harlequinValentine,11
1108,demanding instrumental part writing,11
1109,just love it,11
1110,love this,11
1111,hardrock,11
1112,happiness,11
1113,soulsongs,11
1114,allboutguitar,11
1115,heard live,11
1116,salsa,11
1117,badass,11
1118,dance top,11
1119,urban soul,11
1120,the very best of 2000 - 2010,11
1121,Verbotene Liebe,11
1122,breaks,11
1123,schrockstar,11
1124,hupin,11
1125,andyfolk,11
1126,80s Heavy Metal,11
1127,slgdmblues,11
1128,colours,11
1129,krycucha,11
1130,electronic rock,11
1131,coy,11
1132,rock - melodic,11
1133,Guitar Solo,11
1134,adult alternative poprock,11
1135,i fucking love this song,11
1136,superrock kyoi,11
1137,my party,11
1138,severo tema,11
1139,disco influences,11
1140,my youth,11
1141,teh luv,11
1142,beach music,11
1143,Coldplay,11
1144,One Tree Hill,11
1145,Surf,11
1146,festive fifty,11
1147,Ion B radio,11
1148,optimistic,11
1149,travel,11
1150,kamp,11
1151,She Is Exuberant,11
1152,Happy Music,11
1153,life song,11
1154,songs that make me cry,11
1155,loved tracks ocam,11
1156,21st century,11
1157,Berlin,11
1158,Arguman-loved tracks,11
1159,zajebiste,11
1160,lyrical,11
1161,about love,11
1162,indiepop,11
1163,miianens playlist,11
1164,sleaze,11
1165,finland,11
1166,you,11
1167,stax,11
1168,elegant,11
1169,fhRockin,11
1170,1970's,11
1171,agents of chaos,11
1172,1960's,11
1173,holiday,11
1174,cover version,11
1175,influential,11
1176,Punk-Pop,11
1177,break up,11
1178,Colombia,11
1179,Great Covers,11
1180,electric,11
1181,summertime,11
1182,Rock on,11
1183,john mayer,11
1184,ik2,11
1185,30s,11
1186,Background,11
1187,music to get the pussy wet,11
1188,yay and hooray and yippee and huzzah,11
1189,waltz,11
1190,body parts,11
1191,ElectronicaDance,11
1192,acousticindiefolk,11
1193,Jazz Vocal Tag,11
1194,polish,11
1195,deep house,11
1196,contemporary classical,11
1197,music to fall asleep to,10
1198,Klein Pop Favourites,10
1199,BeatbabeBop selection,10
1200,in love,10
1201,playable around robin,10
1202,1961,10
1203,sampled,10
1204,warm feelings,10
1205,euro,10
1206,Karaoke Chris,10
1207,chilled vocal,10
1208,acoustic blues,10
1209,Talented Ladies,10
1210,melancholia,10
1211,r n b,10
1212,British Metal,10
1213,yay i like it,10
1214,letkeaa musaa,10
1215,davaho53,10
1216,alt pop,10
1217,soft music,10
1218,1981,10
1219,life is easy,10
1220,Bianca chills,10
1221,new jack swing,10
1222,numbers,10
1223,gold,10
1224,temazo de tres pares de cojones,10
1225,gilbert,10
1226,gut,10
1227,fucking great,10
1228,3-star,10
1229,my gang 09,10
1230,singer-songwritergdchill,10
1231,fav fox,10
1232,lovedbybeyondwithin,10
1233,femmes,10
1234,gentle,10
1235,Rock 'n' Roll,10
1236,jacksons,10
1237,The Hypelist,10
1238,cry,10
1239,dollverse,10
1240,aint it funky,10
1241,classic British rock,10
1242,linedance 2008,10
1243,i love this,10
1244,creepy,10
1245,SAB Music,10
1246,coffee break,10
1247,fave songs ever,10
1248,cowbell,10
1249,pumpkinx,10
1250,sunowo,10
1251,mushy,10
1252,Moox,10
1253,Italo Disco,10
1254,luka w,10
1255,chill906,10
1256,bpluscoop,10
1257,japanese,10
1258,thoughtful,10
1259,heard on lastfm,10
1260,1973,10
1261,vocal harmonies,10
1262,soft pop,10
1263,boogie,10
1264,1957,10
1265,Grammy nominated,10
1266,love this one,10
1267,interweaving vocal harmony,10
1268,1982,10
1269,io-a,10
1270,general pop,10
1271,LA,10
1272,loved at first listen,10
1273,00s pop,10
1274,ballade,10
1275,musical journey,10
1276,poppy,10
1277,scream,10
1278,moon,10
1279,unknown,10
1280,g,10
1281,country-rock,10
1282,heartfelt,10
1283,radiohead,10
1284,goddess,10
1285,neosoul,10
1286,francophone,10
1287,songs i should hate but secretly like,10
1288,fabfuckintastic,10
1289,The Shit,10
1290,alternative country,10
1291,40s,10
1292,idm,10
1293,Good memories,10
1294,usa adult contemporary number one hit,10
1295,dakos hall of fame,10
1296,humor,10
1297,animals,10
1298,club-dance,10
1299,kid-safe,10
1300,old country,10
1301,tasty guitar licks and riffs,10
1302,classic hard rock,10
1303,running,10
1304,alternrock,10
1305,Torquemada,10
1306,hot and steamy sex,10
1307,Calming,10
1308,1986,10
1309,classic heavy metal,10
1310,power ballads,10
1311,Enrique Iglesias,10
1312,New York City,10
1313,alcohol,10
1314,balida,10
1315,electric blues,10
1316,serena kitten,10
1317,sweet n fresh chillout,10
1318,goth rock,10
1319,occhi a cuoricino,10
1320,international,10
1321,bitter,10
1322,punk influences,10
1323,1991,10
1324,High School Memories,10
1325,RandB,10
1326,autofahren,10
1327,RM,10
1328,Gangsta Rap,10
1329,thrash metal,10
1330,under two minutes,10
1331,ulubione,10
1332,Post Grunge,10
1333,discover,10
1334,french pop,10
1335,los angeles,10
1336,usa mainstream top 40 number one hit,9
1337,lieblinge,9
1338,Silky Sexy Smooth,9
1339,supercla,9
1340,liebe,9
1341,emotion,9
1342,azxcv-zagraniczne,9
1343,top rock songs,9
1344,another planet,9
1345,celeste nostalgia,9
1346,legends,9
1347,space rock,9
1348,Rocking my world,9
1349,Blues Tag,9
1350,story,9
1351,czHit,9
1352,ethnic,9
1353,food,9
1354,Grand Theft Auto,9
1355,rock ballads,9
1356,top song radio,9
1357,red,9
1358,slow songs,9
1359,yoyoyo,9
1360,bianca smiles,9
1361,band,9
1362,songs of my life,9
1363,eletronica,9
1364,back in the day,9
1365,amor,9
1366,1967,9
1367,power voice,9
1368,depressed,9
1369,dreams,9
1370,gdchills90s,9
1371,awesome lyrics,9
1372,pop - rock,9
1373,so beautiful,9
1374,Night Music,9
1375,Singer/Songwriter,9
1376,politics,9
1377,melodic hardcore,9
1378,Songs I sleep to,9
1379,mexican,9
1380,Cantautore,9
1381,alt,9
1382,umlaute,9
1383,mark-test2,9
1384,greatest songs ever,9
1385,BRi11i4NT,9
1386,30 Strand Grass,9
1387,high,9
1388,Light Rock,9
1389,michael jackson,9
1390,girly,9
1391,dance music,9
1392,Disney,9
1393,Party-Groovin,9
1394,Funk Rock,9
1395,enrique,9
1396,80dance,9
1397,classic british heavy metal,9
1398,Pop Latino,9
1399,The Police,9
1400,barbwire clasic rock,9
1401,Rock Latino,9
1402,biteme,9
1403,fmera fave,9
1404,Jazz Rock,9
1405,I like this,9
1406,lp,9
1407,Best of the best,9
1408,if this were a pokemon i would catch it,9
1409,Traditional Country,9
1410,GH baby,9
1411,introspective,9
1412,i love singing along,9
1413,single tracks,9
1414,good movin music,9
1415,Fave Indie Pop,9
1416,paired vocal harmony,9
1417,vocalists,9
1418,doSluchania,9
1419,My Jazz,9
1420,leijuvaa,9
1421,intricate melodic phrasing,9
1422,alternative punk,9
1423,soundtrack to my life,9
1424,Flamenco,9
1425,cello,9
1426,truth,9
1427,romantic lyrics,9
1428,cult,9
1429,girlish,9
1430,lovedtrack,9
1431,LordLex92s,9
1432,folktronica,9
1433,Grey's Anatomy,9
1434,rayharel,9
1435,nu-jazz,9
1436,español,9
1437,mpb,9
1438,general rock,9
1439,The Best Of All,9
1440,pops,9
1441,dieta de martes,9
1442,a busy horn section,9
1443,quittenlikoer,9
1444,Happy songs,9
1445,lovelovelove,9
1446,Harald,9
1447,superb,9
1448,yannik,9
1449,sunshine,9
1450,addicting,9
1451,swwg,9
