,Tag,Frequency
759,gentle,9
760,Sternmusik,9
761,Hanging Out,9
762,ecto,9
763,schoen,9
764,sunny,9
765,altparty,9
766,quarkzangsun,9
767,death,9
768,doom metal,9
769,Solomusika-Loved,9
770,spotify,9
771,superb,9
772,bestone,9
773,motivate,9
774,the hills,9
775,90's,9
776,Songs with names,9
777,fmera pop,9
778,mild rhythmic syncopation,9
779,general pop,9
780,stream,9
781,britt,9
782,dido,9
783,slow sessions,9
784,Yay,9
785,special,9
786,Espanol,9
787,cafe del mar,9
788,Kelly Clarkson,9
789,21st century,9
790,Europe,9
791,sunday,9
792,contemporary country,9
793,buy,9
794,General Alternative,9
795,enya,9
796,Hi-NRG,9
797,DIsco House,9
798,MUJER VOCALISTA,9
799,repetitive melodic phrasing,9
800,Rock and Roll,9
801,gia tunes,9
802,60's,9
803,Feel Good Music,9
804,Christina Aguilera,9
805,vv,9
806,samba,9
807,1998,9
808,mainstream,9
809,loud,9
810,-yulunga-,9
811,kevinbalon,9
812,nmml,9
813,k00l ch1x,9
814,misc,9
815,introspective,9
816,tori amos,9
817,Britney Spears,9
818,bitter,9
819,yes,9
820,drums,9
821,Gothic Divas,9
822,salsa,9
823,contemporary folk,9
824,Greek,9
825,Alternative Folk,9
826,Todays Country,9
827,everbest,8
828,vocalist,8
829,newbest,8
830,fucking brilliant,8
831,heard on lastfm,8
832,pligaa,8
833,davaho53,8
834,sunowo,8
835,Chills,8
836,songs i love,8
837,yeah yeah yeahs,8
838,favourite artists,8
839,stylish,8
840,us top 40,8
841,Jam,8
842,House Society,8
843,powerpop,8
844,frauen und technik,8
845,colorfull,8
846,intimate,8
847,british i like,8
848,UK soul,8
849,lovesong,8
850,spooky,8
851,abba,8
852,contemporary christian,8
853,icelandic,8
854,relaxing mood,8
855,1994,8
856,gdchills90s,8
857,00s Party Girl Soundtrack,8
858,cabaret,8
859,traditional,8
860,guitar virtuoso,8
861,Fierce,8
862,folktronica,8
863,magic,8
864,West Coast swing,8
865,first person songs,8
866,vocalists,8
867,Love this song,8
868,symphonic gothic metal,8
869,Symphonic Black Metal,8
870,Electronic Pop,8
871,cold case,8
872,i love it,8
873,Sugababes,8
874,best songs of the 80s,8
875,my essential songs,8
876,dreams,8
877,Heejj,8
878,1978,8
879,beats,8
880,3 star,8
881,oh its a lady,8
882,uneinordnenbar,8
883,Best Songs of the 90s,8
884,life song,8
885,quittenlikoer,8
886,chillin,8
887,My favorite artists,8
888,sing,8
889,fantasy,8
890,goddess,8
891,donna,8
892,femmina,8
893,femmes,8
894,big beat,8
895,mine,8
896,feminist,8
897,dutch,8
898,90s Rock,8
899,alanis morissette,8
900,f,8
901,Playlist,8
902,screamo,8
903,gute Stimme,8
904,alt pop,8
905,poetry,8
906,Country Girls,8
907,saxophone,8
908,grooves,8
909,131,8
910,world fusion,8
911,crossover,8
912,loved radio,8
913,jazz fusion,8
914,midtempo,8
915,pop country,8
916,slgdmbestof,8
917,good songs,8
918,nix partly,8
919,hot and steamy sex,8
920,klasse,8
921,Toth,8
922,New York City,8
923,love the lyrics,8
924,Allgemein,8
925,good shit,8
926,break up,8
927,Basically Bass,8
928,high energy,8
929,groovyacousticsoul,8
930,new rave,8
931,Club Dance,8
932,rock ballad,8
933,creepy,8
934,I love,8
935,the cardigans,8
936,voce femminile,8
937,2001,8
938,Drum n Bass,8
939,-3,8
940,Torquemada,8
941,Reflections of me,8
942,Drum and bass,8
943,leapsandbounds CDCollection,8
944,Metro Jazz,8
945,cool jazz,8
946,good morning,8
947,legal drug,8
948,acousticindiefolk,8
949,electro house,8
950,test,8
951,quarkzangsun play,8
952,Bra,8
953,Z3PO like this,8
954,lp,8
955,songs I fucking love to death,8
956,heavy,8
957,favorit,7
958,American Idol,7
959,My Country,7
960,lammis,7
961,usa hot rnb hip hop songs number one hit,7
962,bestallof,7
963,makes me want to dance,7
964,makes me wanna dance,7
965,DJPMan-loved-tracks,7
966,bumpyfayce,7
967,melancholy days,7
968,best of 2007,7
969,modern rock,7
970,funky house,7
971,badass,7
972,Soulful house,7
973,Karaoke Chris,7
974,fuck music,7
975,pop music tag,7
976,to listen,7
977,folk pop,7
978,tranqui,7
979,Another reason to live and love,7
980,Byron,7
981,audio beauty,7
982,All,7
983,My Best,7
984,octwoct,7
985,AMANDA123,7
986,beyonce,7
987,oldschool,7
988,flya alternative,7
989,amazing vocals,7
990,up,7
991,elegidas,7
992,Tyler Adam,7
993,urban soul,7
994,Reflective,7
995,looooove,7
996,salon,7
997,q3,7
998,random mix,7
999,mysterious,7
1000,o,7
1001,wymmyn,7
1002,Hmm,7
1003,Dream Dance,7
1004,español,7
1005,eletronica,7
1006,Sousaphonic AOTM 201102,7
1007,Schlager,7
1008,belgian,7
1009,inspiration,7
1010,Awesome Guitar Jams,7
1011,slowcore,7
1012,synthesizer,7
1013,albums I own,7
1014,usa hot 100 airplay number one hit,7
1015,songs of my life,7
1016,modern rnb,7
1017,ebm,7
1018,girlsband,7
1019,gittis,7
1020,1962,7
1021,gh 3,7
1022,Move On,7
1023,bitter olives in the sun,7
1024,top 2000,7
1025,colobocuro,7
1026,VAWFEN castle,7
1027,rock out,7
1028,fabfuckintastic,7
1029,love this one,7
1030,euro,7
1031,Whos Got The Clap,7
1032,singalong,7
1033,1988,7
1034,isla blanca revival,7
1035,songs to hear before you die,7
1036,Fave,7
1037,stargate,7
1038,sunshine,7
1039,Rave,7
1040,Excellent tune,7
1041,wishlist,7
1042,de todo mio favoritos,7
1043,Awesome Covers,7
1044,nordic,7
1045,b1tchs,7
1046,rhythm-blues,7
1047,l,7
1048,nochmal,7
1049,good lyrics,7
1050,bianca smiles,7
1051,danish,7
1052,country rock,7
1053,new country,7
1054,goth metal,7
1055,english folk,7
1056,british folk,7
1057,chambre meublee,7
1058,Tranquila,7
1059,70s Blockbusters,7
1060,texas,7
1061,fhEasy,7
1062,Madonna,7
1063,Acoustic Rock,7
1064,chaser i,7
1065,Party-Groovin,7
1066,billboard top 20,7
1067,usa hot dance airplay number one hit,7
1068,punk influences,7
1069,serena kitten,7
1070,New York Punk,7
1071,CD,7
1072,90s dance,7
1073,whitney houston,7
1074,mushy,7
1075,dance party,7
1076,gorgeous,7
1077,lobest,7
1078,volume up,7
1079,nikki,7
1080,slow jams tag,7
1081,Hot for 2008,7
1082,the knife,7
1083,indie electronic,7
1084,get,7
1085,best intro,7
1086,cardigans,7
1087,femmine,7
1088,scot,7
1089,repeat,7
1090,sadcore,7
1091,loved according to stretchead,7
1092,jazz funk,7
1093,wooees,7
1094,flute,7
1095,XII,7
1096,thrash metal,7
1097,Passionate,7
1098,natillita,7
1099,double mellow,7
1100,Symphonic Rock,7
1101,praise and worship,7
1102,eclectic,7
1103,suave,7
1104,spokojne,7
1105,Dragonfly kiss your tail,7
1106,play me some more,7
1107,charming,7
1108,songs of 2008,6
1109,camp,6
1110,rawr,6
1111,long,6
1112,favorites 2008,6
1113,2000 - TWO THOUSAND,6
1114,kuschelrock,6
1115,toni braxton,6
1116,electro rock,6
1117,letkeaa musaa,6
1118,diane warren,6
1119,billboard top 10,6
1120,electrorock,6
1121,road trip,6
1122,Wearing out my iPod,6
1123,excellent,6
1124,womenvoices,6
1125,easyrock,6
1126,over 5 minutes long,6
1127,euro-pop,6
1128,glorious tracks,6
1129,arsivde,6
1130,espectacular,6
1131,kocham,6
1132,Lieblingssongs,6
1133,garbage,6
1134,andyfolk,6
1135,Nasty Nasty,6
1136,the very best of 2000 - 2010,6
1137,Grime,6
1138,Rock Pop,6
1139,grammy winner,6
1140,memphis soul,6
1141,my favourite songs,6
1142,like it a lot,6
1143,last40,6
1144,AnArtfuldodger,6
1145,bliss,6
1146,chilled vocal,6
1147,nocturnal,6
1148,schubidu,6
1149,beloved,6
1150,Hard,6
1151,queer,6
1152,strong,6
1153,chill906,6
1154,good covers,6
1155,present participle,6
1156,pink,6
1157,favorite trance,6
1158,Natasha Bedingfield,6
1159,proto punk,6
1160,michael jackson,6
1161,Pop Latino,6
1162,girl music that rocks,6
1163,eerie,6
1164,candidate,6
1165,ladyd radio,6
1166,longing,6
1167,broken heart,6
1168,Singer/Songwriter,6
1169,myfavo,6
1170,4jsduskmellow,6
1171,active work music,6
1172,good5,6
1173,free,6
1174,choral,6
1175,nouvelle scene francaise,6
1176,jazz standard,6
1177,umlaute,6
1178,mark-test2,6
1179,lovedtrack,6
1180,lap dance,6
1181,Night Music,6
1182,investigate,6
1183,lang:en,6
1184,1980,6
1185,polskie,6
1186,Moo favorites,6
1187,bossy cow,6
1188,Carole King,6
1189,Melodic Power Metal,6
1190,one word title,6
1191,deutsch pop,6
1192,Guitar Solo,6
1193,Club Music,6
1194,ost,6
1195,soundtrack to my life,6
1196,Big Band,6
1197,poput simpaticut,6
1198,dance top,6
1199,best songs of the 70s,6
1200,drive,6
1201,poignant,6
1202,BeatbabeBop selection,6
1203,ma pierd in piesa asta,6
1204,daria,6
1205,gut,6
1206,femal vocals,6
1207,pop favorites,6
1208,rhythm,6
1209,fun sex,6
1210,HighwayVirus Favs,6
1211,usa rhythmic top 40 number one hit,6
1212,Just Another Folk Singer,6
1213,small hours,6
1214,songs i should hate but secretly like,6
1215,you,6
1216,00s pop,6
1217,songs about love,6
1218,zajebiste,6
1219,Massari,6
1220,tylko dziewczyny,6
1221,schubidu 2000,6
1222,ifpopdidntmeanbritneyspears,6
1223,soft pop,6
1224,sampled,6
1225,sunday morning,6
1226,fav songs,6
1227,doo wop,6
1228,chulo,6
1229,about love,6
1230,songs that make me cry,6
1231,danceable beats,6
1232,fhNotBad,6
1233,Arguman-loved tracks,6
1234,horns,6
1235,Random,6
1236,Stars,6
1237,wedding,6
1238,Brit,6
1239,my childhood,6
1240,unknown,6
1241,rhythmic,6
1242,'00s,6
1243,want to see live,6
1244,to get,6
1245,Lesbien,6
1246,Preferidas,6
1247,joni radio,6
1248,spacecow,6
1249,One Tree Hill,6
1250,kittycow,6
1251,lazy,6
1252,spoken word,6
1253,posh,6
1254,raw,6
1255,Slow Rock,6
1256,Deutschrock,6
1257,maggie,6
1258,hysterical,6
1259,flya chill out,6
1260,dark ambient,6
1261,cheer up,6
1262,obscure yet streamable tracks,6
1263,Tribute,6
1264,Celine Dion,6
1265,italiana,6
1266,melodic black metal,6
1267,Vocal Music,6
1268,Left of the Dial,6
1269,svindl,6
1270,DarkLight,6
1271,Orgasmic,6
1272,suomirock,6
1273,psychobilly,6
1274,miaou,6
1275,glasgow,6
1276,Rock  Roll,6
1277,sick,6
1278,3l3ktr0 ch1x,6
1279,classicrock,6
1280,listuta melodiute care imi plac si cred ca si tie si pe care,6
1281,to classify,6
1282,dance music,6
1283,-fenol,6
1284,Megalito,6
1285,Leo Lastimosa,6
1286,1950s,6
1287,80s Pop,6
1288,balida,6
1289,barbados,6
1290,get ready,6
1291,mariah,6
1292,my top 100,6
1293,awesomeness,6
1294,fashion,6
1295,Dirrty,6
1296,All time hit,6
1297,anthem,6
1298,melodic trance,6
1299,song noir,6
1300,bluesy,6
1301,crooners,6
1302,marienhof,6
1303,driving music,6
1304,alicedday,6
1305,All time favourites,6
1306,5 star songs,6
1307,Best of 2008-9,6
1308,girl music,6
1309,stax,6
1310,music to get the pussy wet,6
1311,Chick Country,6
1312,makinout,6
1313,soft tunes,6
1314,discover,6
1315,cover version,6
1316,contemporary jazz,6
1317,Single Radio,6
1318,first,6
1319,favoritas,6
1320,oh how i love this song,6
1321,heartbroken,6
1322,heard on last-fm 09,6
1323,radyo odtu,6
1324,seen performed live,6
1325,loneliness,6
1326,lonely,6
1327,Katie Melua,6
1328,90s alternative,6
1329,idealistic 60s and 70s,6
1330,you need to hear this,6
1331,tricky,6
1332,No Gum On Monday,6
1333,horror punk,6
1334,new milkmaid,6
1335,god,6
1336,sex music,6
1337,trip,6
1338,damn,6
1339,Oh so catchy,6
1340,After Midnight,6
1341,SUN,6
1342,for me,6
1343,The L Word,6
1344,dnb,6
1345,patti smith,6
1346,acceptable ladies,6
1347,en espanol,6
1348,Contemporary,6
1349,grrrl,6
1350,halloween,6
1351,shoegazer,6
1352,interessant,6
1353,energizing,6
1354,xmas,6
1355,strange,6
1356,freestyle,6
1357,club tracks,6
1358,anartfuldodger2010,6
1359,pop-folk,6
1360,portuguese,6
1361,timeless,6
1362,Giusychevola e che ama,6
1363,ireland,6
1364,ArtistToKnow,6
1365,herz,6
1366,favourite ballads,5
1367,angst,5
1368,Country-Pop,5
1369,FH referral,5
1370,Great Songs From The Past,5
1371,dinner,5
1372,soulfunk,5
1373,Talent,5
1374,country music,5
1375,Old School Slow Jams,5
1376,BRi11i4NT,5
1377,clear pronunciation,5
1378,90s Rnb,5
1379,Baladas,5
1380,VVG,5
1381,barbadian,5
1382,love hurts,5
1383,cold,5
1384,a tight kick sound,5
1385,Queen,5
1386,awesome sound,5
1387,aitchchill,5
1388,lo mejor,5
1389,slow jam,5
1390,sgn playlist,5
1391,situations,5
1392,princess,5
1393,bionic,5
1394,welcome to the club,5
1395,denemeposeidonqqq,5
1396,insanely catchy,5
1397,my parties,5
1398,XTina,5
1399,q1,5
1400,80dance,5
1401,uplifting trance,5
1402,dance to it,5
1403,group1,5
1404,relaxation,5
1405,different,5
1406,The Best Songs Ever,5
1407,one hit wonder,5
1408,middle school,5
1409,start dancing,5
1410,5 Stars,5
1411,Goddesses,5
1412,talented,5
1413,Suaderitos,5
1414,live performance,5
1415,My Jazz,5
1416,double-ender 2,5
1417,water,5
1418,music from soul,5
1419,thoughtful,5
1420,love to sing,5
1421,playable around robin,5
1422,now,5
1423,Flamenco,5
1424,harmonies,5
1425,hupin,5
1426,sublime,5
1427,avril lavigne,5
1428,Timbaland,5
1429,fall,5
1430,hopeful,5
1431,roots reggae,5
1432,jamaica,5
1433,love mixtape,5
1434,best songs,5
1435,kostas selection,5
1436,o steluta si o linie,5
1437,Jazz after midnight,5
1438,luka w,5
1439,Anthemic,5
1440,crunk love,5
1441,Broken Beat,5
1442,Slow Funk,5
1443,Emotional Adult Rock,5
1444,descoperiri,5
1445,Italy,5
1446,amor,5
1447,rjw best 2009,5
1448,Play More,5
1449,melodic part writing,5
1450,Arbeitsmusik,5
1451,marco78trains favorite songs,5
